Date,Open*,High,Low,Close**,Volume,Market Cap,,
2016/11/3,4.11E-08,4.18E-08,3.81E-08,3.86E-08,7,972,486,
2016/11/4,3.85E-08,7.72E-08,3.82E-08,3.87E-08,36,921,485,
2016/11/5,3.87E-08,3.93E-08,3.85E-08,3.86E-08,3,936,484,
2016/11/6,3.86E-08,3.92E-08,3.84E-08,3.88E-08,7,943,483,
2016/11/7,3.88E-08,7.76E-08,3.79E-08,3.83E-08,33,960,482,
2016/11/8,3.83E-08,3.86E-08,3.82E-08,3.84E-08,3,957,481,
2016/11/9,3.84E-08,3.94E-08,3.81E-08,3.86E-08,5,969,480,
2016/11/10,3.85E-08,3.87E-08,3.81E-08,3.82E-08,8,982,479,
2016/11/11,3.83E-08,3.84E-08,3.80E-08,3.81E-08,6,987,478,
2016/11/12,3.81E-08,3.83E-08,3.75E-08,3.76E-08,0,992,477,
2016/11/13,3.76E-08,3.91E-08,3.69E-08,3.86E-08,0,989,476,
2016/11/14,3.86E-08,3.89E-08,3.87E-08,3.87E-08,14,"1,033",475,
2016/11/15,3.88E-08,7.77E-08,3.87E-08,3.90E-08,13,"1,042",474,
2016/11/16,3.89E-08,4.03E-08,3.89E-08,3.98E-08,0,"1,054",473,
2016/11/17,4.06E-08,5.19E-07,3.94E-08,3.94E-08,70,"1,111",472,
2016/11/18,3.95E-08,8.01E-08,3.95E-08,7.92E-08,39,"1,093",471,
2016/11/19,7.95E-08,7.96E-08,3.94E-08,3.95E-08,6,"2,218",470,
2016/11/20,3.96E-08,3.97E-08,3.90E-08,3.92E-08,4,"1,117",469,
2016/11/21,3.93E-08,3.96E-08,3.92E-08,3.94E-08,4,"1,117",468,
2016/11/22,3.95E-08,7.92E-08,3.91E-08,3.94E-08,3,"1,134",467,
2016/11/23,3.96E-08,7.88E-08,3.93E-08,7.85E-08,4,"1,149",466,
2016/11/24,7.86E-08,7.89E-08,3.89E-08,3.90E-08,5,"2,298",465,
2016/11/25,3.91E-08,3.92E-08,3.89E-08,3.91E-08,3,"1,154",464,
2016/11/26,3.92E-08,3.93E-08,3.88E-08,3.89E-08,21,"1,166",463,
2016/11/27,3.90E-08,3.92E-08,3.88E-08,3.88E-08,4,"1,173",462,
2016/11/28,3.89E-08,3.91E-08,3.88E-08,3.88E-08,3,"1,181",461,
2016/11/29,3.89E-08,7.77E-08,3.87E-08,3.87E-08,26,"1,189",460,
2016/11/30,3.88E-08,3.92E-08,3.88E-08,3.88E-08,12,"1,198",459,
2016/12/1,3.89E-08,3.92E-08,3.89E-08,3.90E-08,5,"1,211",458,
2016/12/2,3.91E-08,7.90E-08,3.92E-08,7.89E-08,11,"1,229",457,
2016/12/3,7.89E-08,7.91E-08,3.91E-08,3.92E-08,0,"2,497",456,
2016/12/4,3.93E-08,7.82E-08,3.90E-08,3.89E-08,7,"1,269",455,
2016/12/5,3.88E-08,3.92E-08,3.33E-08,3.52E-08,4,"1,256",454,
2016/12/6,3.48E-08,3.56E-08,3.49E-08,3.53E-08,10,"1,196",453,
2016/12/7,3.54E-08,3.63E-08,3.51E-08,3.61E-08,6,"1,285",452,
2016/12/8,3.60E-08,3.73E-08,3.60E-08,3.69E-08,5,"1,348",451,
2016/12/9,3.69E-08,3.71E-08,3.68E-08,3.69E-08,40,"1,391",450,
2016/12/10,3.69E-08,7.37E-08,3.64E-08,3.68E-08,3,"1,435",449,
2016/12/11,3.68E-08,3.69E-08,3.63E-08,3.63E-08,9,"1,443",448,
2016/12/12,3.64E-08,3.67E-08,3.62E-08,3.66E-08,8,"1,450",447,
2016/12/13,3.66E-08,3.70E-08,3.65E-08,3.65E-08,4,"1,472",446,
2016/12/14,3.65E-08,3.66E-08,3.59E-08,3.61E-08,15,"1,479",445,
2016/12/15,3.61E-08,3.65E-08,3.60E-08,3.62E-08,4,"1,473",444,
2016/12/16,3.62E-08,3.65E-08,3.61E-08,3.62E-08,4,"1,488",443,
2016/12/17,3.62E-08,3.64E-08,3.61E-08,3.61E-08,0,"1,536",442,
2016/12/18,3.67E-08,7.36E-08,3.67E-08,3.67E-08,20,"1,574",441,
2016/12/19,3.67E-08,3.68E-08,3.65E-08,3.66E-08,11,"1,579",440,
2016/12/20,3.65E-08,3.66E-08,3.64E-08,3.66E-08,9,"1,581",439,
2016/12/21,3.66E-08,3.69E-08,3.65E-08,3.65E-08,4,"1,611",438,
2016/12/22,3.66E-08,3.75E-08,3.66E-08,3.71E-08,4,"1,640",437,
2016/12/23,3.71E-08,4.28E-08,3.71E-08,4.18E-08,0,"1,672",436,
2016/12/24,4.72E-08,4.73E-08,4.42E-08,4.55E-08,0,"2,153",435,
2016/12/25,4.55E-08,4.57E-08,4.22E-08,4.28E-08,0,"2,116",434,
2016/12/27,4.54E-08,4.57E-08,4.44E-08,4.46E-08,3,"2,153",433,
2016/12/28,4.48E-08,4.67E-08,4.49E-08,4.56E-08,3,"2,125",432,
2016/12/29,4.59E-08,4.61E-08,4.51E-08,4.55E-08,5,"2,203",431,
2016/12/30,4.56E-08,4.56E-08,4.29E-08,4.38E-08,5,"2,223",430,
2017/1/1,4.41E-08,4.52E-08,4.40E-08,4.51E-08,6,"2,196",429,
2017/1/2,4.52E-08,4.70E-08,4.48E-08,4.69E-08,0,"2,257",428,
2017/1/9,3.95E-08,4.36E-08,3.94E-08,4.30E-08,12,"2,108",427,
2017/1/10,4.30E-08,4.50E-08,4.29E-08,4.48E-08,7,"2,301",426,
2017/1/11,4.59E-08,7.71E-08,3.80E-08,7.69E-08,6,"2,516",425,
2017/1/12,7.67E-08,7.71E-08,3.82E-08,3.96E-08,54,"4,234",424,
2017/1/13,3.94E-08,3.96E-08,3.80E-08,3.89E-08,8,"2,201",423,
2017/1/14,3.89E-08,3.95E-08,3.88E-08,3.92E-08,0,"2,183",422,
2017/1/17,3.93E-08,3.94E-08,3.93E-08,3.93E-08,32,"2,321",421,
2017/1/18,3.94E-08,3.95E-08,3.78E-08,3.83E-08,63,"2,330",420,
2017/1/19,3.84E-08,3.93E-08,3.81E-08,3.88E-08,0,"2,282",419,
2017/1/20,3.85E-08,3.91E-08,3.85E-08,3.89E-08,5,"2,304",418,
2017/1/21,3.89E-08,3.92E-08,3.89E-08,3.89E-08,4,"2,336",417,
